attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,MESSAGE,<td>Projected metrics for a specific target impression share value.</td>,False,campaign_simulation.target_impression_share_point_list.points,True,True,,False,google.ads.googleads.v15.common.TargetImpressionShareSimulationPoint
ATTRIBUTE,MESSAGE,<td>Projected metrics for a series of target ROAS amounts.</td>,False,campaign_simulation.target_roas_point_list.points,True,True,,False,google.ads.googleads.v15.common.TargetRoasSimulationPoint
ATTRIBUTE,"BID_MODIFIER,BUDGET,CPC_BID,CPV_BID,PERCENT_CPC_BID,TARGET_CPA,TARGET_IMPRESSION_SHARE,TARGET_ROAS,UNKNOWN,UNSPECIFIED",<td>Output only. The field that the simulation modifies.</td>,True,campaign_simulation.type,False,True,,True,google.ads.googleads.v15.enums.SimulationTypeEnum.SimulationType
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The campaign where the goal is attached.</td>,True,campaign_lifecycle_goal.campaign,False,True,,True,N/A
ATTRIBUTE,"BID_HIGHER_FOR_NEW_CUSTOMER,TARGET_ALL_EQUALLY,TARGET_NEW_CUSTOMER,UNKNOWN,UNSPECIFIED",<td>Output only. Customer acquisition optimization mode of this campaign.</td>,True,campaign_lifecycle_goal.customer_acquisition_goal_settings.optimization_mode,False,True,,True,google.ads.googleads.v15.enums.CustomerAcquisitionOptimizationModeEnum.CustomerAcquisitionOptimizationMode
ATTRIBUTE,DOUBLE,"<td>High lifetime value of the lifecycle goal. For example, for customer acquisition goal, high lifetime value is the incremental conversion value for new customers who are of high value. High lifetime value should be greater than value, if set. In current stage, high lifetime value feature is in beta and this field is read-only.</td>",True,campaign_lifecycle_goal.customer_acquisition_goal_settings.value_settings.high_lifetime_value,False,True,,True,N/A
ATTRIBUTE,DOUBLE,"<td>Value of the lifecycle goal. For example, for customer acquisition goal, value is the incremental conversion value for new customers who are not of high value.</td>",True,campaign_lifecycle_goal.customer_acquisition_goal_settings.value_settings.value,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customer lifecycle goal of a campaign. <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignLifecycleGoal/{campaign_id}</code></td>",True,campaign_lifecycle_goal.resource_name,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Output only. The country code of the country where the carrier is located, for example, ""AR"", ""FR"", etc.</td>",True,carrier_constant.country_code,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the carrier criterion.</td>,True,carrier_constant.id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The full name of the carrier in English.</td>,True,carrier_constant.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the carrier criterion. Carrier criterion resource names have the form: <code translate=""no"" dir=""ltr"">carrierConstants/{criterion_id}</code></td>",True,carrier_constant.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Conversion actions that the custom conversion goal makes biddable.</td>,True,custom_conversion_goal.conversion_actions,True,True,,False,N/A
ATTRIBUTE,INT64,<td>Immutable. The ID for this custom conversion goal.</td>,True,custom_conversion_goal.id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The name for this custom conversion goal.</td>,True,custom_conversion_goal.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the custom conversion goal. Custom conversion goal resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customConversionGoals/{goal_id}</code></td>",True,custom_conversion_goal.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>The status of the custom conversion goal.</td>,True,custom_conversion_goal.status,False,True,,True,google.ads.googleads.v15.enums.CustomConversionGoalStatusEnum.CustomConversionGoalStatus
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign. The linked extension feed items will serve under this campaign. Campaign resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaigns/{campaign_id}</code></td>",True,campaign_extension_setting.campaign,False,True,,False,N/A
ATTRIBUTE,"DESKTOP,MOBILE,UNKNOWN,UNSPECIFIED",<td>The device for which the extensions will serve. Optional.</td>,True,campaign_extension_setting.device,False,True,,True,google.ads.googleads.v15.enums.ExtensionSettingDeviceEnum.ExtensionSettingDevice
ATTRIBUTE,RESOURCE_NAME,"<td>The resource names of the extension feed items to serve under the campaign. ExtensionFeedItem resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/extensionFeedItems/{feed_item_id}</code></td>",True,campaign_extension_setting.extension_feed_items,True,True,,False,N/A
ATTRIBUTE,"AFFILIATE_LOCATION,APP,CALL,CALLOUT,HOTEL_CALLOUT,IMAGE,LOCATION,MESSAGE,NONE,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED",<td>Immutable. The extension type of the customer extension setting.</td>,True,campaign_extension_setting.extension_type,False,True,,True,google.ads.googleads.v15.enums.ExtensionTypeEnum.ExtensionType
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign extension setting. CampaignExtensionSetting resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignExtensionSettings/{campaign_id}~{extension_type}</code></td>",True,campaign_extension_setting.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The campaign to which the label is attached.</td>,True,campaign_label.campaign,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The label assigned to the campaign.</td>,True,campaign_label.label,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. Name of the resource. Campaign label resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignLabels/{campaign_id}~{label_id}</code></td>",True,campaign_label.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The campaign to which the CampaignFeed belongs.</td>,True,campaign_feed.campaign,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The feed to which the CampaignFeed belongs.</td>,True,campaign_feed.feed,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>String representation of the Function. Examples: 1. IDENTITY(true) or IDENTITY(false). All or no feed items served. 2. EQUALS(CONTEXT.DEVICE,""Mobile"") 3. IN(FEED_ITEM_ID,{1000001,1000002,1000003}) 4. CONTAINS_ANY(FeedAttribute[12345678,0],{""Mars cruise"",""Venus cruise""}) 5. AND(IN(FEED_ITEM_ID,{10001,10002}),EQUALS(CONTEXT.DEVICE,""Mobile"")) For more details, visit <a href=""https://developers.google.com/google-ads/api/docs/extensions/feeds/matching-functions"">https://developers.google.com/google-ads/api/docs/extensions/feeds/matching-functions</a> Note that because multiple strings may represent the same underlying function (whitespace and single versus double quotation marks, for example), the value returned may not be identical to the string sent in a mutate request.</td>",True,campaign_feed.matching_function.function_string,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>The operands on the left hand side of the equation. This is also the operand to be used for single operand expressions such as NOT.</td>,False,campaign_feed.matching_function.left_operands,True,True,,False,google.ads.googleads.v15.common.Operand
ATTRIBUTE,"AND,CONTAINS_ANY,EQUALS,IDENTITY,IN,UNKNOWN,UNSPECIFIED",<td>Operator for a function.</td>,True,campaign_feed.matching_function.operator,False,True,,True,google.ads.googleads.v15.enums.MatchingFunctionOperatorEnum.MatchingFunctionOperator
ATTRIBUTE,MESSAGE,<td>The operands on the right hand side of the equation.</td>,False,campaign_feed.matching_function.right_operands,True,True,,False,google.ads.googleads.v15.common.Operand
ATTRIBUTE,"AD_CUSTOMIZER,AFFILIATE_LOCATION,APP,CALL,CALLOUT,DYNAMIC_CUSTOM,DYNAMIC_EDUCATION,DYNAMIC_FLIGHT,DYNAMIC_HOTEL,DYNAMIC_JOB,DYNAMIC_LOCAL,DYNAMIC_REAL_ESTATE,DYNAMIC_TRAVEL,IMAGE,LOCATION,MESSAGE,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED",<td>Indicates which placeholder types the feed may populate under the connected campaign. Required.</td>,True,campaign_feed.placeholder_types,True,True,,False,google.ads.googleads.v15.enums.PlaceholderTypeEnum.PlaceholderType
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The resource name of the campaign feed. Campaign feed resource names have the form: `customers/{customer_id}/campaignFeeds/{campaign_id}~{feed_id}</td>,True,campaign_feed.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the campaign feed. This field is read-only.</td>,True,campaign_feed.status,False,True,,True,google.ads.googleads.v15.enums.FeedLinkStatusEnum.FeedLinkStatus
ATTRIBUTE,BOOLEAN,<td>The biddability of the campaign conversion goal.</td>,True,campaign_conversion_goal.biddable,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The campaign with which this campaign conversion goal is associated.</td>,True,campaign_conversion_goal.campaign,False,True,,False,N/A
ATTRIBUTE,"ADD_TO_CART,BEGIN_CHECKOUT,BOOK_APPOINTMENT,CONTACT,CONVERTED_LEAD,DEFAULT,DOWNLOAD,ENGAGEMENT,GET_DIRECTIONS,IMPORTED_LEAD,OUTBOUND_CLICK,PAGE_VIEW,PHONE_CALL_LEAD,PURCHASE,QUALIFIED_LEAD,REQUEST_QUOTE,SIGNUP,STORE_SALE,STORE_VISIT,SUBMIT_LEAD_FORM,SUBSCRIBE_PAID,UNKNOWN,UNSPECIFIED",<td>The conversion category of this campaign conversion goal.</td>,True,campaign_conversion_goal.category,False,True,,True,google.ads.googleads.v15.enums.ConversionActionCategoryEnum.ConversionActionCategory
ATTRIBUTE,"APP,CALL_FROM_ADS,GOOGLE_HOSTED,STORE,UNKNOWN,UNSPECIFIED,WEBSITE,YOUTUBE_HOSTED",<td>The conversion origin of this campaign conversion goal.</td>,True,campaign_conversion_goal.origin,False,True,,True,google.ads.googleads.v15.enums.ConversionOriginEnum.ConversionOrigin
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign conversion goal. Campaign conversion goal resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignConversionGoals/{campaign_id}~{category}~{origin}</code></td>",True,campaign_conversion_goal.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The campaign to which the customizer attribute is linked.</td>,True,campaign_customizer.campaign,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Required. Immutable. The customizer attribute which is linked to the campaign.</td>,True,campaign_customizer.customizer_attribute,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign customizer. Campaign customizer resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignCustomizers/{campaign_id}~{customizer_attribute_id}</code></td>",True,campaign_customizer.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the campaign customizer.</td>,True,campaign_customizer.status,False,True,,True,google.ads.googleads.v15.enums.CustomizerValueStatusEnum.CustomizerValueStatus
ATTRIBUTE,STRING,<td>Required. Value to insert in creative text. Customizer values of all types are stored as string to make formatting unambiguous.</td>,True,campaign_customizer.value.string_value,False,True,,True,N/A
ATTRIBUTE,"NUMBER,PERCENT,PRICE,TEXT,UNKNOWN,UNSPECIFIED",<td>Required. The data type for the customizer value. It must match the attribute type. The string_value content must match the constraints associated with the type.</td>,True,campaign_customizer.value.type,False,True,,True,google.ads.googleads.v15.enums.CustomizerAttributeTypeEnum.CustomizerAttributeType
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The base campaign to which the draft belongs.</td>,True,campaign_draft.base_campaign,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. Resource name of the Campaign that results from overlaying the draft changes onto the base campaign. This field is read-only.</td>,True,campaign_draft.draft_campaign,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the draft. This field is read-only.</td>,True,campaign_draft.draft_id,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Whether there is an experiment based on this draft currently serving.</td>,True,campaign_draft.has_experiment_running,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The resource name of the long-running operation that can be used to poll for completion of draft promotion. This is only set if the draft promotion is in progress or finished.</td>,False,campaign_draft.long_running_operation,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>The name of the campaign draft. This field is required and should not be empty when creating new campaign drafts. It must not contain any null (code point 0x0), NL line feed (code point 0xA) or carriage return (code point 0xD) characters.</td>",True,campaign_draft.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the campaign draft. Campaign draft resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/campaignDrafts/{base_campaign_id}~{draft_id}</code></td>",True,campaign_draft.resource_name,False,True,,False,N/A
ATTRIBUTE,"PROMOTED,PROMOTE_FAILED,PROMOTING,PROPOSED,REMOVED,UNKNOWN,UNSPECIFIED","<td>Output only. The status of the campaign draft. This field is read-only. When a new campaign draft is added, the status defaults to PROPOSED.</td>",True,campaign_draft.status,False,True,,True,google.ads.googleads.v15.enums.CampaignDraftStatusEnum.CampaignDraftStatus
ATTRIBUTE,INT64,<td>Output only. The advertiser-provided call duration in seconds.</td>,True,call_view.call_duration_seconds,False,True,,True,N/A
ATTRIBUTE,"MISSED,RECEIVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the call.</td>,True,call_view.call_status,False,True,,True,google.ads.googleads.v15.enums.GoogleVoiceCallStatusEnum.GoogleVoiceCallStatus
ATTRIBUTE,"AD,LANDING_PAGE,UNKNOWN,UNSPECIFIED",<td>Output only. The call tracking display location.</td>,True,call_view.call_tracking_display_location,False,True,,True,google.ads.googleads.v15.enums.CallTrackingDisplayLocationEnum.CallTrackingDisplayLocation
ATTRIBUTE,STRING,<td>Output only. Area code of the caller. Null if the call duration is shorter than 15 seconds.</td>,True,call_view.caller_area_code,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. Country code of the caller.</td>,True,call_view.caller_country_code,False,True,,True,N/A
ATTRIBUTE,DATE,<td>Output only. The advertiser-provided call end date time.</td>,True,call_view.end_call_date_time,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the call view. Call view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/callViews/{call_detail_id}</code></td>",False,call_view.resource_name,False,True,,False,N/A
ATTRIBUTE,DATE,<td>Output only. The advertiser-provided call start date time.</td>,True,call_view.start_call_date_time,False,True,,True,N/A
ATTRIBUTE,"HIGH_END_MOBILE_SEARCH,MANUALLY_DIALED,UNKNOWN,UNSPECIFIED",<td>Output only. The type of the call.</td>,True,call_view.type,False,True,,True,google.ads.googleads.v15.enums.CallTypeEnum.CallType
ATTRIBUTE,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,UNKNOWN,UNSPECIFIED,WEDNESDAY",<td>Day of the week the schedule applies to. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>,True,campaign_criterion.ad_schedule.day_of_week,False,True,,True,google.ads.googleads.v15.enums.DayOfWeekEnum.DayOfWeek
ATTRIBUTE,DATE,<td>Output only. The end date time in yyyy-MM-dd or yyyy-MM-dd HH:mm:ss format.</td>,True,billing_setup.end_date_time,False,True,,True,N/A
ATTRIBUTE,INT32,"<td>Ending hour in 24 hour time; 24 signifies end of the day. This field must be between 0 and 24, inclusive. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>",True,campaign_criterion.ad_schedule.end_hour,False,True,,True,N/A
ATTRIBUTE,"FIFTEEN,FORTY_FIVE,THIRTY,UNKNOWN,UNSPECIFIED,ZERO",<td>Minutes after the end hour at which this schedule ends. The schedule is exclusive of the end minute. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>,False,campaign_criterion.ad_schedule.end_minute,False,True,,False,google.ads.googleads.v15.enums.MinuteOfHourEnum.MinuteOfHour
ATTRIBUTE,"FOREVER,NOW,UNKNOWN,UNSPECIFIED",<td>Output only. The end time as a type. The only possible value is FOREVER.</td>,True,billing_setup.end_time_type,False,True,,True,google.ads.googleads.v15.enums.TimeTypeEnum.TimeType
ATTRIBUTE,INT64,<td>Output only. The ID of the billing setup.</td>,True,billing_setup.id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the payments account associated with this billing setup. Payments resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/paymentsAccounts/{payments_account_id}</code> When setting up billing, this is used to signup with an existing payments account (and then payments_account_info should not be set). When getting a billing setup, this and payments_account_info will be populated.</td>",True,billing_setup.payments_account,False,True,,True,N/A
ATTRIBUTE,INT32,"<td>Starting hour in 24 hour time. This field must be between 0 and 23, inclusive. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>",True,campaign_criterion.ad_schedule.start_hour,False,True,,True,N/A
ATTRIBUTE,"FIFTEEN,FORTY_FIVE,THIRTY,UNKNOWN,UNSPECIFIED,ZERO",<td>Minutes after the start hour at which this schedule starts. This field is required for CREATE operations and is prohibited on UPDATE operations.</td>,False,campaign_criterion.ad_schedule.start_minute,False,True,,False,google.ads.googleads.v15.enums.MinuteOfHourEnum.MinuteOfHour
ATTRIBUTE,STRING,"<td>Output only. A 16 digit id used to identify the payments account associated with the billing setup. This must be passed as a string with dashes, for example, ""1234-5678-9012-3456"".</td>",True,billing_setup.payments_account_info.payments_account_id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Immutable. The name of the payments account associated with the billing setup. This enables the user to specify a meaningful name for a payments account to aid in reconciling monthly invoices. This name will be printed in the monthly invoices.</td>,True,billing_setup.payments_account_info.payments_account_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Immutable. A 12 digit id used to identify the payments profile associated with the billing setup. This must be passed in as a string with dashes, for example, ""1234-5678-9012"".</td>",True,billing_setup.payments_account_info.payments_profile_id,False,True,,True,N/A
ATTRIBUTE,"AGE_RANGE_18_24,AGE_RANGE_25_34,AGE_RANGE_35_44,AGE_RANGE_45_54,AGE_RANGE_55_64,AGE_RANGE_65_UP,AGE_RANGE_UNDETERMINED,UNKNOWN,UNSPECIFIED",<td>Type of the age range.</td>,True,campaign_criterion.age_range.type,False,True,,True,google.ads.googleads.v15.enums.AgeRangeTypeEnum.AgeRangeType
ATTRIBUTE,FLOAT,<td>The modifier for the bids when the criterion matches. The modifier must be in the range: 0.1 - 10.0. Most targetable criteria types support modifiers. Use 0 to opt out of a Device type.</td>,True,campaign_criterion.bid_modifier,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The name of the payments profile associated with the billing setup.</td>,True,billing_setup.payments_account_info.payments_profile_name,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Output only. A secondary payments profile id present in uncommon situations, for example, when a sequential liability agreement has been arranged.</td>",True,billing_setup.payments_account_info.secondary_payments_profile_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the billing setup. BillingSetup resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/billingSetups/{billing_setup_id}</code></td>",True,billing_setup.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Shared set resource name of the brand list.</td>,True,campaign_criterion.brand_list.shared_set,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The campaign to which the criterion belongs.</td>,True,campaign_criterion.campaign,False,True,,False,N/A
ATTRIBUTE,DATE,<td>Immutable. The start date time in yyyy-MM-dd or yyyy-MM-dd HH:mm:ss format. Only a future time is allowed.</td>,True,billing_setup.start_date_time,False,True,,True,N/A
ATTRIBUTE,"APPROVED,APPROVED_HELD,CANCELLED,PENDING,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the billing setup.</td>,True,billing_setup.status,False,True,,True,google.ads.googleads.v15.enums.BillingSetupStatusEnum.BillingSetupStatus
ATTRIBUTE,INT64,<td>Output only. Bidding strategy shared set id of the simulation.</td>,True,bidding_strategy_simulation.bidding_strategy_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Carrier constant resource name.</td>,True,campaign_criterion.carrier.carrier_constant,False,True,,False,N/A
ATTRIBUTE,DATE,"<td>Output only. Last day on which the simulation is based, in YYYY-MM-DD format</td>",True,bidding_strategy_simulation.end_date,False,True,,True,N/A
ATTRIBUTE,"DEFAULT,SCALING,UNIFORM,UNKNOWN,UNSPECIFIED",<td>Output only. How the simulation modifies the field.</td>,True,bidding_strategy_simulation.modification_method,False,True,,True,google.ads.googleads.v15.enums.SimulationModificationMethodEnum.SimulationModificationMethod
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the bidding strategy simulation. Bidding strategy simulation resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/biddingStrategySimulations/{bidding_strategy_id}~{type}~{modification_method}~{start_date}~{end_date}</code></td>",True,bidding_strategy_simulation.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CombinedAudience resource name.</td>,True,campaign_criterion.combined_audience.combined_audience,False,True,,True,N/A
ATTRIBUTE,"BELOW_THE_FOLD,EMBEDDED_VIDEO,JUVENILE,LIVE_STREAMING_VIDEO,PARKED_DOMAIN,PROFANITY,SEXUALLY_SUGGESTIVE,SOCIAL_ISSUES,TRAGEDY,UNKNOWN,UNSPECIFIED,VIDEO,VIDEO_NOT_YET_RATED,VIDEO_RATING_DV_G,VIDEO_RATING_DV_MA,VIDEO_RATING_DV_PG,VIDEO_RATING_DV_T","<td>Content label type, required for CREATE operations.</td>",True,campaign_criterion.content_label.type,False,True,,True,google.ads.googleads.v15.enums.ContentLabelTypeEnum.ContentLabelType
ATTRIBUTE,DATE,"<td>Output only. First day on which the simulation is based, in YYYY-MM-DD format.</td>",True,bidding_strategy_simulation.start_date,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>Projected metrics for a series of target CPA amounts.</td>,False,bidding_strategy_simulation.target_cpa_point_list.points,True,True,,False,google.ads.googleads.v15.common.TargetCpaSimulationPoint
ATTRIBUTE,MESSAGE,<td>Projected metrics for a series of target ROAS amounts.</td>,False,bidding_strategy_simulation.target_roas_point_list.points,True,True,,False,google.ads.googleads.v15.common.TargetRoasSimulationPoint
ATTRIBUTE,INT64,<td>Output only. The ID of the criterion. This field is ignored during mutate.</td>,True,campaign_criterion.criterion_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CustomInterest resource name.</td>,True,campaign_criterion.custom_affinity.custom_affinity,False,True,,True,N/A
ATTRIBUTE,"BID_MODIFIER,BUDGET,CPC_BID,CPV_BID,PERCENT_CPC_BID,TARGET_CPA,TARGET_IMPRESSION_SHARE,TARGET_ROAS,UNKNOWN,UNSPECIFIED",<td>Output only. The field that the simulation modifies.</td>,True,bidding_strategy_simulation.type,False,True,,True,google.ads.googleads.v15.enums.SimulationTypeEnum.SimulationType
ATTRIBUTE,"DISCOVERY,DISPLAY,HOTEL,LOCAL,LOCAL_SERVICES,MULTI_CHANNEL,PERFORMANCE_MAX,SEARCH,SHOPPING,SMART,TRAVEL,UNKNOWN,UNSPECIFIED,VIDEO","<td>The seasonality adjustment will apply to all the campaigns under the listed channels retroactively as well as going forward when the scope of this adjustment is CHANNEL. The supported advertising channel types are DISPLAY, SEARCH and SHOPPING. Note: a seasonality adjustment with both advertising_channel_types and campaign_ids is not supported.</td>",True,bidding_seasonality_adjustment.advertising_channel_types,True,True,,False,google.ads.googleads.v15.enums.AdvertisingChannelTypeEnum.AdvertisingChannelType
ATTRIBUTE,RESOURCE_NAME,<td>The CustomAudience resource name.</td>,True,campaign_criterion.custom_audience.custom_audience,False,True,,True,N/A
ATTRIBUTE,"CONNECTED_TV,DESKTOP,MOBILE,OTHER,TABLET,UNKNOWN,UNSPECIFIED",<td>Type of the device.</td>,True,campaign_criterion.device.type,False,True,,False,google.ads.googleads.v15.enums.DeviceEnum.Device
ATTRIBUTE,RESOURCE_NAME,<td>The seasonality adjustment will apply to the campaigns listed when the scope of this adjustment is CAMPAIGN. The maximum number of campaigns per event is 2000. Note: a seasonality adjustment with both advertising_channel_types and campaign_ids is not supported.</td>,True,bidding_seasonality_adjustment.campaigns,True,True,,False,N/A
ATTRIBUTE,DOUBLE,<td>Conversion rate modifier estimated based on expected conversion rate changes. When this field is unset or set to 1.0 no adjustment will be applied to traffic. The allowed range is 0.1 to 10.0.</td>,True,bidding_seasonality_adjustment.conversion_rate_modifier,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The description of the seasonality adjustment. The description can be at most 2048 characters.</td>,True,bidding_seasonality_adjustment.description,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The display name of the criterion. This field is ignored for mutates.</td>,True,campaign_criterion.display_name,False,True,,True,N/A
ATTRIBUTE,"FEMALE,MALE,UNDETERMINED,UNKNOWN,UNSPECIFIED",<td>Type of the gender.</td>,True,campaign_criterion.gender.type,False,True,,True,google.ads.googleads.v15.enums.GenderTypeEnum.GenderType
ATTRIBUTE,"CONNECTED_TV,DESKTOP,MOBILE,OTHER,TABLET,UNKNOWN,UNSPECIFIED","<td>If not specified, all devices will be included in this adjustment. Otherwise, only the specified targeted devices will be included in this adjustment.</td>",True,bidding_seasonality_adjustment.devices,True,True,,False,google.ads.googleads.v15.enums.DeviceEnum.Device
ATTRIBUTE,STRING,"<td>Required. The exclusive end time of the seasonality adjustment in yyyy-MM-dd HH:mm:ss format. The length of [start_date_time, end_date_time) interval must be within (0, 14 days].</td>",True,bidding_seasonality_adjustment.end_date_time,False,True,,True,N/A
ATTRIBUTE,STRING,<td>The name of the seasonality adjustment. The name can be at most 255 characters.</td>,True,bidding_seasonality_adjustment.name,False,True,,True,N/A
ATTRIBUTE,"INCOME_RANGE_0_50,INCOME_RANGE_50_60,INCOME_RANGE_60_70,INCOME_RANGE_70_80,INCOME_RANGE_80_90,INCOME_RANGE_90_UP,INCOME_RANGE_UNDETERMINED,UNKNOWN,UNSPECIFIED",<td>Type of the income range.</td>,True,campaign_criterion.income_range.type,False,True,,True,google.ads.googleads.v15.enums.IncomeRangeTypeEnum.IncomeRangeType
ATTRIBUTE,STRING,<td>The IP address of this IP block.</td>,True,campaign_criterion.ip_block.ip_address,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the seasonality adjustment. Seasonality adjustment resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/biddingSeasonalityAdjustments/{seasonality_adjustment_id}</code></td>",True,bidding_seasonality_adjustment.resource_name,False,True,,False,N/A
ATTRIBUTE,"CAMPAIGN,CHANNEL,CUSTOMER,UNKNOWN,UNSPECIFIED",<td>The scope of the seasonality adjustment.</td>,True,bidding_seasonality_adjustment.scope,False,True,,True,google.ads.googleads.v15.enums.SeasonalityEventScopeEnum.SeasonalityEventScope
ATTRIBUTE,INT64,<td>Output only. The ID of the seasonality adjustment.</td>,True,bidding_seasonality_adjustment.seasonality_adjustment_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The asset set which is linked to the campaign.</td>,True,campaign_asset_set.asset_set,False,True,,False,N/A
ATTRIBUTE,"BROAD,EXACT,PHRASE,UNKNOWN,UNSPECIFIED",<td>The match type of the keyword.</td>,True,campaign_criterion.keyword.match_type,False,True,,True,google.ads.googleads.v15.enums.KeywordMatchTypeEnum.KeywordMatchType
