field_filterable,field_repeated,field_selectable,field_sortable,field_selectable_with,field_field_description,field_category,field_data_type,field_name,field_type_url
True,False,True,True,None,"The name of the image. If the image was created from a MediaFile, this is the MediaFile's name. If the image was created from bytes, this is empty.",ATTRIBUTE,STRING,ad_group_ad.ad.image_ad.name,N/A
True,False,True,True,None,Height in pixels of the full size image.,ATTRIBUTE,INT64,ad_group_ad.ad.image_ad.pixel_height,N/A
True,False,True,True,None,Width in pixels of the full size image.,ATTRIBUTE,INT64,ad_group_ad.ad.image_ad.pixel_width,N/A
True,False,True,True,None,URL of the preview size image.,ATTRIBUTE,STRING,ad_group_ad.ad.image_ad.preview_image_url,N/A
True,False,True,True,None,Height in pixels of the preview size image.,ATTRIBUTE,INT64,ad_group_ad.ad.image_ad.preview_pixel_height,N/A
True,False,True,True,None,Width in pixels of the preview size image.,ATTRIBUTE,INT64,ad_group_ad.ad.image_ad.preview_pixel_width,N/A
False,False,True,False,None,Immutable. Details pertaining to a legacy app install ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.legacy_app_install_ad,google.ads.googleads.v15.common.LegacyAppInstallAdInfo
True,False,True,True,None,"The accent color of the ad in hexadecimal, for example, #ffffff for white. If one of main_color and accent_color is set, the other is required as well.",ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.accent_color,N/A
True,False,True,True,None,"Advertiser's consent to allow flexible color. When true, the ad may be served with different color if necessary. When false, the ad will be served with the specified colors or a neutral color. The default value is true. Must be true if main_color and accent_color are not set.",ATTRIBUTE,BOOLEAN,ad_group_ad.ad.legacy_responsive_display_ad.allow_flexible_color,N/A
True,False,True,True,None,The business name in the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.business_name,N/A
True,False,True,True,None,The call-to-action text for the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.call_to_action_text,N/A
True,False,True,True,None,The description of the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.description,N/A
True,False,True,True,None,Specifies which format the ad will be served in. Default is ALL_FORMATS.,ATTRIBUTE,"ALL_FORMATS,NATIVE,NON_NATIVE,UNKNOWN,UNSPECIFIED",ad_group_ad.ad.legacy_responsive_display_ad.format_setting,google.ads.googleads.v15.enums.DisplayAdFormatSettingEnum.DisplayAdFormatSetting
True,False,True,True,None,The MediaFile resource name of the logo image used in the ad.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.legacy_responsive_display_ad.logo_image,N/A
True,False,True,True,None,The long version of the ad's headline.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.long_headline,N/A
True,False,True,True,None,"The main color of the ad in hexadecimal, for example, #ffffff for white. If one of main_color and accent_color is set, the other is required as well.",ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.main_color,N/A
True,False,True,True,None,The MediaFile resource name of the marketing image used in the ad.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.legacy_responsive_display_ad.marketing_image,N/A
True,False,True,True,None,"Prefix before price. For example, 'as low as'.",ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.price_prefix,N/A
True,False,True,True,None,Promotion text used for dynamic formats of responsive ads. For example 'Free two-day shipping'.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.promo_text,N/A
True,False,True,True,None,The short version of the ad's headline.,ATTRIBUTE,STRING,ad_group_ad.ad.legacy_responsive_display_ad.short_headline,N/A
True,False,True,True,None,The MediaFile resource name of the square logo image used in the ad.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.legacy_responsive_display_ad.square_logo_image,N/A
True,False,True,True,None,The MediaFile resource name of the square marketing image used in the ad.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.legacy_responsive_display_ad.square_marketing_image,N/A
False,True,True,False,None,List of text assets for call-to-actions. When the ad serves the call-to-actions will be selected from this list. At least 1 and at most 5 call-to-actions must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.call_to_actions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,List of text assets for descriptions. When the ad serves the descriptions will be selected from this list. At least 1 and at most 5 descriptions must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,List of text assets for headlines. When the ad serves the headlines will be selected from this list. At least 1 and at most 5 headlines must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,List of logo image assets that may be displayed with the ad. The images must be 128x128 pixels and not larger than 120KB. At least 1 and at most 5 image assets must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.logo_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.local_ad.logo_images.asset,N/A
False,True,True,False,None,List of marketing image assets that may be displayed with the ad. The images must be 314x600 pixels or 320x320 pixels. At least 1 and at most 20 image assets must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.marketing_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.local_ad.marketing_images.asset,N/A
True,False,True,True,None,First part of optional text that can be appended to the URL in the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.local_ad.path1,N/A
True,False,True,True,None,Second part of optional text that can be appended to the URL in the ad. This field can only be set when path1 is also set.,ATTRIBUTE,STRING,ad_group_ad.ad.local_ad.path2,N/A
False,True,True,False,None,List of YouTube video assets that may be displayed with the ad. At least 1 and at most 20 video assets must be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.local_ad.videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.local_ad.videos.asset,N/A
True,False,True,True,None,"Immutable. The name of the ad. This is only used to be able to identify the ad. It does not need to be unique and does not affect the served ad. The name field is currently only supported for DisplayUploadAd, ImageAd, ShoppingComparisonListingAd and VideoAd.",ATTRIBUTE,STRING,ad_group_ad.ad.name,N/A
True,False,True,False,None,Immutable. The resource name of the ad. Ad resource names have the form: customers/{customer_id}/ads/{ad_id},ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.resource_name,N/A
True,False,True,True,None,"The accent color of the ad in hexadecimal, for example, #ffffff for white. If one of main_color and accent_color is set, the other is required as well.",ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.accent_color,N/A
True,False,True,True,None,"Advertiser's consent to allow flexible color. When true, the ad may be served with different color if necessary. When false, the ad will be served with the specified colors or a neutral color. The default value is true. Must be true if main_color and accent_color are not set.",ATTRIBUTE,BOOLEAN,ad_group_ad.ad.responsive_display_ad.allow_flexible_color,N/A
True,False,True,True,None,The advertiser/brand name. Maximum display width is 25.,ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.business_name,N/A
True,False,True,True,None,The call-to-action text for the ad. Maximum display width is 30.,ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.call_to_action_text,N/A
True,False,True,True,None,Whether the advertiser has opted into the asset enhancements feature.,ATTRIBUTE,BOOLEAN,ad_group_ad.ad.responsive_display_ad.control_spec.enable_asset_enhancements,N/A
True,False,True,True,None,Whether the advertiser has opted into auto-gen video feature.,ATTRIBUTE,BOOLEAN,ad_group_ad.ad.responsive_display_ad.control_spec.enable_autogen_video,N/A
False,True,True,False,None,Descriptive texts for the ad. The maximum length is 90 characters. At least 1 and max 5 headlines can be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,Specifies which format the ad will be served in. Default is ALL_FORMATS.,ATTRIBUTE,"ALL_FORMATS,NATIVE,NON_NATIVE,UNKNOWN,UNSPECIFIED",ad_group_ad.ad.responsive_display_ad.format_setting,google.ads.googleads.v15.enums.DisplayAdFormatSettingEnum.DisplayAdFormatSetting
False,True,True,False,None,Short format headlines for the ad. The maximum length is 30 characters. At least 1 and max 5 headlines can be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"Logo images to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 512x128 and the aspect ratio must be 4:1 (+-1%). Combined with square_logo_images, the maximum is 5.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.logo_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.responsive_display_ad.logo_images.asset,N/A
False,False,True,False,None,A required long format headline. The maximum length is 90 characters.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.long_headline,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,"The main color of the ad in hexadecimal, for example, #ffffff for white. If one of main_color and accent_color is set, the other is required as well.",ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.main_color,N/A
False,True,True,False,None,"Marketing images to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 600x314 and the aspect ratio must be 1.91:1 (+-1%). At least one marketing_image is required. Combined with square_marketing_images, the maximum is 15.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.marketing_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.responsive_display_ad.marketing_images.asset,N/A
True,False,True,True,None,"Prefix before price. For example, 'as low as'.",ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.price_prefix,N/A
True,False,True,True,None,Promotion text used for dynamic formats of responsive ads. For example 'Free two-day shipping'.,ATTRIBUTE,STRING,ad_group_ad.ad.responsive_display_ad.promo_text,N/A
False,True,True,False,None,"Square logo images to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 128x128 and the aspect ratio must be 1:1 (+-1%). Combined with logo_images, the maximum is 5.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.square_logo_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.responsive_display_ad.square_logo_images.asset,N/A
False,True,True,False,None,"Square marketing images to be used in the ad. Valid image types are GIF, JPEG, and PNG. The minimum size is 300x300 and the aspect ratio must be 1:1 (+-1%). At least one square marketing_image is required. Combined with marketing_images, the maximum is 15.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.square_marketing_images,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.responsive_display_ad.square_marketing_images.asset,N/A
False,True,True,False,None,Optional YouTube videos for the ad. A maximum of 5 videos can be specified.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_display_ad.youtube_videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.responsive_display_ad.youtube_videos.asset,N/A
False,True,True,False,None,List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_search_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,List of text assets for headlines. When the ad serves the headlines will be selected from this list.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.responsive_search_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,First part of text that can be appended to the URL in the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.responsive_search_ad.path1,N/A
True,False,True,True,None,Second part of text that can be appended to the URL in the ad. This field can only be set when path1 is also set.,ATTRIBUTE,STRING,ad_group_ad.ad.responsive_search_ad.path2,N/A
True,False,True,True,None,Headline of the ad. This field is required. Allowed length is between 25 and 45 characters.,ATTRIBUTE,STRING,ad_group_ad.ad.shopping_comparison_listing_ad.headline,N/A
False,False,True,False,None,Details pertaining to a Shopping product ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.shopping_product_ad,google.ads.googleads.v15.common.ShoppingProductAdInfo
False,False,True,False,None,Details pertaining to a Smart Shopping ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.shopping_smart_ad,google.ads.googleads.v15.common.ShoppingSmartAdInfo
False,True,True,False,None,"List of text assets, each of which corresponds to a description when the ad serves. This list consists of a minimum of 2 and up to 4 text assets.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.smart_campaign_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"List of text assets, each of which corresponds to a headline when the ad serves. This list consists of a minimum of 3 and up to 15 text assets.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.smart_campaign_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
True,False,True,True,None,"Output only. If this ad is system managed, then this field will indicate the source. This field is read-only.",ATTRIBUTE,"AD_VARIATIONS,UNKNOWN,UNSPECIFIED",ad_group_ad.ad.system_managed_resource_source,google.ads.googleads.v15.enums.SystemManagedResourceSourceEnum.SystemManagedResourceSource
True,False,True,True,None,The first line of the ad's description.,ATTRIBUTE,STRING,ad_group_ad.ad.text_ad.description1,N/A
True,False,True,True,None,The second line of the ad's description.,ATTRIBUTE,STRING,ad_group_ad.ad.text_ad.description2,N/A
True,False,True,True,None,The headline of the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.text_ad.headline,N/A
True,False,True,True,None,The URL template for constructing a tracking URL.,ATTRIBUTE,STRING,ad_group_ad.ad.tracking_url_template,N/A
False,False,True,False,None,Details pertaining to a travel ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.travel_ad,google.ads.googleads.v15.common.TravelAdInfo
True,False,True,True,None,Output only. The type of ad.,ATTRIBUTE,"APP_AD,APP_ENGAGEMENT_AD,APP_PRE_REGISTRATION_AD,CALL_AD,DISCOVERY_CAROUSEL_AD,DISCOVERY_MULTI_ASSET_AD,DISCOVERY_VIDEO_RESPONSIVE_AD,DYNAMIC_HTML5_AD,EXPANDED_DYNAMIC_SEARCH_AD,EXPANDED_TEXT_AD,HOTEL_AD,HTML5_UPLOAD_AD,IMAGE_AD,IN_FEED_VIDEO_AD,LEGACY_APP_INSTALL_AD,LEGACY_RESPONSIVE_DISPLAY_AD,LOCAL_AD,RESPONSIVE_DISPLAY_AD,RESPONSIVE_SEARCH_AD,SHOPPING_COMPARISON_LISTING_AD,SHOPPING_PRODUCT_AD,SHOPPING_SMART_AD,SMART_CAMPAIGN_AD,TEXT_AD,TRAVEL_AD,UNKNOWN,UNSPECIFIED,VIDEO_AD,VIDEO_BUMPER_AD,VIDEO_NON_SKIPPABLE_IN_STREAM_AD,VIDEO_OUTSTREAM_AD,VIDEO_RESPONSIVE_AD,VIDEO_TRUEVIEW_IN_STREAM_AD",ad_group_ad.ad.type,google.ads.googleads.v15.enums.AdTypeEnum.AdType
False,True,True,False,None,Additional URLs for the ad that are tagged with a unique identifier that can be referenced from other fields in the ad.,ATTRIBUTE,MESSAGE,ad_group_ad.ad.url_collections,google.ads.googleads.v15.common.UrlCollection
False,True,True,False,None,"The list of mappings that can be used to substitute custom parameter tags in a tracking_url_template, final_urls, or mobile_final_urls. For mutates, use url custom parameter operations.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.url_custom_parameters,google.ads.googleads.v15.common.CustomParameter
True,False,True,True,None,"Label on the ""Call To Action"" button taking the user to the video ad's final URL.",ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.bumper.action_button_label,N/A
True,False,True,True,None,Additional text displayed with the CTA (call-to-action) button to give context and encourage clicking on the button.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.bumper.action_headline,N/A
True,False,True,True,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_ad.bumper.companion_banner.asset,N/A
True,False,True,True,None,First text line for the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.in_feed.description1,N/A
True,False,True,True,None,Second text line for the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.in_feed.description2,N/A
True,False,True,True,None,The headline of the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.in_feed.headline,N/A
True,False,True,True,None,Video thumbnail image to use.,ATTRIBUTE,"DEFAULT_THUMBNAIL,THUMBNAIL_1,THUMBNAIL_2,THUMBNAIL_3,UNKNOWN,UNSPECIFIED",ad_group_ad.ad.video_ad.in_feed.thumbnail,google.ads.googleads.v15.enums.VideoThumbnailEnum.VideoThumbnail
True,False,True,True,None,"Label on the CTA (call-to-action) button taking the user to the video ad's final URL. Required for TrueView for action campaigns, optional otherwise.",ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.in_stream.action_button_label,N/A
True,False,True,True,None,Additional text displayed with the CTA (call-to-action) button to give context and encourage clicking on the button.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.in_stream.action_headline,N/A
True,False,True,True,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_ad.in_stream.companion_banner.asset,N/A
True,False,True,True,None,"Label on the ""Call To Action"" button taking the user to the video ad's final URL.",ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.non_skippable.action_button_label,N/A
True,False,True,True,None,"Additional text displayed with the ""Call To Action"" button to give context and encourage clicking on the button.",ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.non_skippable.action_headline,N/A
True,False,True,True,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_ad.non_skippable.companion_banner.asset,N/A
True,False,True,True,None,The description line.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.out_stream.description,N/A
True,False,True,True,None,The headline of the ad.,ATTRIBUTE,STRING,ad_group_ad.ad.video_ad.out_stream.headline,N/A
True,False,True,True,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_ad.video.asset,N/A
True,False,True,True,None,First part of text that appears in the ad with the displayed URL.,ATTRIBUTE,STRING,ad_group_ad.ad.video_responsive_ad.breadcrumb1,N/A
True,False,True,True,None,Second part of text that appears in the ad with the displayed URL.,ATTRIBUTE,STRING,ad_group_ad.ad.video_responsive_ad.breadcrumb2,N/A
False,True,True,False,None,"List of text assets used for the button, for example, the ""Call To Action"" button. Currently, only a single value for the button is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.call_to_actions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"List of image assets used for the companion banner. Currently, only a single value for the companion banner asset is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.companion_banners,google.ads.googleads.v15.common.AdImageAsset
True,False,False,False,None,The Asset resource name of this image.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_responsive_ad.companion_banners.asset,N/A
False,True,True,False,None,"List of text assets used for the description. Currently, only a single value for the description is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.descriptions,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"List of text assets used for the short headline, for example, the ""Call To Action"" banner. Currently, only a single value for the short headline is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.headlines,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"List of text assets used for the long headline. Currently, only a single value for the long headline is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.long_headlines,google.ads.googleads.v15.common.AdTextAsset
False,True,True,False,None,"List of YouTube video assets used for the ad. Currently, only a single value for the YouTube video asset is supported.",ATTRIBUTE,MESSAGE,ad_group_ad.ad.video_responsive_ad.videos,google.ads.googleads.v15.common.AdVideoAsset
True,False,False,False,None,The Asset resource name of this video.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad.video_responsive_ad.videos.asset,N/A
True,False,True,False,None,Immutable. The ad group to which the ad belongs.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.ad_group,N/A
True,False,True,True,None,Output only. Overall ad strength for this ad group ad.,ATTRIBUTE,"AVERAGE,EXCELLENT,GOOD,NO_ADS,PENDING,POOR,UNKNOWN,UNSPECIFIED",ad_group_ad.ad_strength,google.ads.googleads.v15.enums.AdStrengthEnum.AdStrength
True,True,True,False,None,Output only. The resource names of labels attached to this ad group ad.,ATTRIBUTE,RESOURCE_NAME,ad_group_ad.labels,N/A
True,False,True,True,None,"Output only. The overall approval status of this ad, calculated based on the status of its individual policy topic entries.",ATTRIBUTE,"APPROVED,APPROVED_LIMITED,AREA_OF_INTEREST_ONLY,DISAPPROVED,UNKNOWN,UNSPECIFIED",ad_group_ad.policy_summary.approval_status,google.ads.googleads.v15.enums.PolicyApprovalStatusEnum.PolicyApprovalStatus
False,True,True,False,None,Output only. The list of policy findings for this ad.,ATTRIBUTE,MESSAGE,ad_group_ad.policy_summary.policy_topic_entries,google.ads.googleads.v15.common.PolicyTopicEntry
True,False,True,True,None,Output only. Where in the review process this ad is.,ATTRIBUTE,"ELIGIBLE_MAY_SERVE,REVIEWED,REVIEW_IN_PROGRESS,UNDER_APPEAL,UNKNOWN,UNSPECIFIED",ad_group_ad.policy_summary.review_status,google.ads.googleads.v15.enums.PolicyReviewStatusEnum.PolicyReviewStatus
True,False,True,False,None,Immutable. The resource name of the ad. Ad group ad resource names have the form: customers/{customer_id}/adGroupAds/{ad_group_id}~{ad_id},ATTRIBUTE,RESOURCE_NAME,ad_group_ad.resource_name,N/A
True,False,True,True,None,The status of the ad.,ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED",ad_group_ad.status,google.ads.googleads.v15.enums.AdGroupAdStatusEnum.AdGroupAdStatus
True,False,True,True,None,Output only. ID of the audience.,ATTRIBUTE,INT64,audience.id,N/A
False,True,True,False,None,Output only. The top combinations of assets that served together.,ATTRIBUTE,MESSAGE,asset_group_top_combination_view.asset_group_top_combinations,google.ads.googleads.v15.resources.AssetGroupAssetCombinationData
True,True,True,False,None,Webpage sample urls,ATTRIBUTE,STRING,campaign_criterion.webpage.sample.sample_urls,N/A
True,False,True,True,None,The YouTube uploader channel id or the channel code of a YouTube channel.,ATTRIBUTE,STRING,campaign_criterion.youtube_channel.channel_id,N/A
True,False,True,True,None,Name of the audience. It should be unique across all audiences within the account. It must have a minimum length of 1 and maximum length of 255. Required when scope is not set or is set to CUSTOMER. Cannot be set or updated when scope is ASSET_GROUP.,ATTRIBUTE,STRING,audience.name,N/A
True,False,True,False,None,Immutable. The resource name of the audience. Audience names have the form: customers/{customer_id}/audiences/{audience_id},ATTRIBUTE,RESOURCE_NAME,audience.resource_name,N/A
True,False,True,True,None,"Defines the scope this audience can be used in. By default, the scope is CUSTOMER. Audiences can be created with a scope of ASSET_GROUP for exclusive use by a single asset_group. Scope may change from ASSET_GROUP to CUSTOMER but not from CUSTOMER to ASSET_GROUP.",ATTRIBUTE,"ASSET_GROUP,CUSTOMER,UNKNOWN,UNSPECIFIED",audience.scope,google.ads.googleads.v15.enums.AudienceScopeEnum.AudienceScope
True,False,True,False,None,"Output only. The resource name of the asset group top combination view. AssetGroup Top Combination view resource names have the form: `""customers/{customer_id}/assetGroupTopCombinationViews/{asset_group_id}~{asset_combination_category}""",ATTRIBUTE,RESOURCE_NAME,asset_group_top_combination_view.resource_name,N/A
True,False,True,False,None,Business name string to use for filtering.,ATTRIBUTE,STRING,asset_set.business_profile_location_group.dynamic_business_profile_location_group_filter.business_name_filter.business_name,N/A
True,False,True,True,None,YouTube video id as it appears on the YouTube watch page.,ATTRIBUTE,STRING,campaign_criterion.youtube_video.video_id,N/A
True,False,True,True,None,Output only. Status of this audience. Indicates whether the audience is enabled or removed.,ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",audience.status,google.ads.googleads.v15.enums.AudienceStatusEnum.AudienceStatus
True,False,True,True,None,"Output only. Approval status is the output value for search theme signal after Google ads policy review. When using Audience signal, this field is not used and will be absent.",ATTRIBUTE,"APPROVED,DISAPPROVED,LIMITED,UNDER_REVIEW,UNKNOWN,UNSPECIFIED",asset_group_signal.approval_status,google.ads.googleads.v15.enums.AssetGroupSignalApprovalStatusEnum.AssetGroupSignalApprovalStatus
True,False,True,False,None,The type of string matching to use when filtering with business_name.,ATTRIBUTE,"EXACT,UNKNOWN,UNSPECIFIED",asset_set.business_profile_location_group.dynamic_business_profile_location_group_filter.business_name_filter.filter_type,google.ads.googleads.v15.enums.LocationStringFilterTypeEnum.LocationStringFilterType
True,True,True,False,None,Used to filter Business Profile locations by label. Only locations that have any of the listed labels will be in the asset set. Label filters are OR'ed together.,ATTRIBUTE,STRING,asset_set.business_profile_location_group.dynamic_business_profile_location_group_filter.label_filters,N/A
True,True,True,False,None,Used to filter Business Profile locations by listing ids.,ATTRIBUTE,INT64,asset_set.business_profile_location_group.dynamic_business_profile_location_group_filter.listing_id_filters,N/A
True,False,True,False,None,Immutable. The asset group which this asset group signal belongs to.,ATTRIBUTE,RESOURCE_NAME,asset_group_signal.asset_group,N/A
True,False,True,True,None,The Audience resource name.,ATTRIBUTE,RESOURCE_NAME,asset_group_signal.audience.audience,N/A
True,True,True,False,None,"Output only. Computed for SearchTheme signals. When using Audience signal, this field is not used and will be absent.",ATTRIBUTE,STRING,asset_group_signal.disapproval_reasons,N/A
True,False,True,True,None,Output only. The hotel center ID of the partner.,ATTRIBUTE,INT64,asset_set.hotel_property_data.hotel_center_id,N/A
True,False,True,True,None,Output only. Name of the hotel partner.,ATTRIBUTE,STRING,asset_set.hotel_property_data.partner_name,N/A
True,False,True,True,None,Output only. The ID of the asset set.,ATTRIBUTE,INT64,asset_set.id,N/A
True,False,True,False,None,Immutable. The resource name of the asset group signal. Asset group signal resource name have the form: customers/{customer_id}/assetGroupSignals/{asset_group_id}~{signal_id},ATTRIBUTE,RESOURCE_NAME,asset_group_signal.resource_name,N/A
True,False,True,True,None,"Each Search Theme has a value of a simple string, like keywords. There are limits on overall length, allowed characters, and number of words.",ATTRIBUTE,STRING,asset_group_signal.search_theme.text,N/A
True,False,True,True,None,Immutable. Parent asset set id for the asset set where the elements of this asset set come from. For example: the sync level location AssetSet id where the the elements in LocationGroup AssetSet come from. This field is required and only applicable for Location Group typed AssetSet.,ATTRIBUTE,INT64,asset_set.location_group_parent_asset_set_id,N/A
True,False,True,False,None,"Used to filter Google Business Profile listings by business name. If businessNameFilter is set, only listings with a matching business name are candidates to be sync'd into Assets.",ATTRIBUTE,STRING,asset_set.location_set.business_profile_location_set.business_name_filter,N/A
True,True,True,False,None,"Used to filter Google Business Profile listings by labels. If entries exist in labelFilters, only listings that have any of the labels set are candidates to be synchronized into Assets. If no entries exist in labelFilters, then all listings are candidates for syncing. Label filters are OR'ed together.",ATTRIBUTE,STRING,asset_set.location_set.business_profile_location_set.label_filters,N/A
True,True,True,False,None,"Used to filter Google Business Profile listings by listing id. If entries exist in listingIdFilters, only listings specified by the filters are candidates to be synchronized into Assets. If no entries exist in listingIdFilters, then all listings are candidates for syncing. Listing ID filters are OR'ed together.",ATTRIBUTE,INT64,asset_set.location_set.business_profile_location_set.listing_id_filters,N/A
