attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,STRING,<td>The code of the language used for this price extension.</td>,True,extension_feed_item.price_feed_item.language_code,False,True,None,True,N/A
ATTRIBUTE,DOUBLE,"<td>Output only. Optimization score weight of the customer. Optimization score weight can be used to compare/aggregate optimization scores across multiple non-manager customers. The aggregate optimization score of a manager is computed as the sum over all of their customers of <code translate=""no"" dir=""ltr"">Customer.optimization_score * Customer.optimization_score_weight</code>. This field is 0 for all manager customers, and for unscored non-manager customers. This field is read-only.</td>",True,customer.optimization_score_weight,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>A list of final app URLs that will be used on mobile if the user has the specific app installed.</td>,False,ad_group_ad.ad.final_app_urls,True,True,None,False,google.ads.googleads.v15.common.FinalAppUrl
ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED","<td>The status of the campaign. When a new campaign is added, the status defaults to ENABLED.</td>",True,campaign.status,False,True,None,True,google.ads.googleads.v15.enums.CampaignStatusEnum.CampaignStatus
ATTRIBUTE,MESSAGE,<td>The price offerings in this price extension.</td>,False,extension_feed_item.price_feed_item.price_offerings,True,True,None,False,google.ads.googleads.v15.common.PriceOffer
ATTRIBUTE,"ANALYSIS_NOT_COMPLETE,AVERAGE_DAILY_SPEND_TOO_HIGH,CONVERSION_LAG_TOO_HIGH,HAS_CAMPAIGN_WITH_SHARED_BUDGET,HAS_UPLOAD_CLICKS_CONVERSION,NOT_ENOUGH_CONVERSIONS,OTHER,UNKNOWN,UNSPECIFIED","<td>Output only. Reasons why the customer is not eligible to use PaymentMode.CONVERSIONS. If the list is empty, the customer is eligible. This field is read-only.</td>",True,customer.pay_per_conversion_eligibility_failure_reasons,True,True,None,False,google.ads.googleads.v15.enums.CustomerPayPerConversionEligibilityFailureReasonEnum.CustomerPayPerConversionEligibilityFailureReason
ATTRIBUTE,STRING,<td>The list of possible final mobile URLs after all cross-domain redirects for the ad.</td>,True,ad_group_ad.ad.final_mobile_urls,True,True,None,False,N/A
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,campaign.target_cpa.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,"AVERAGE,FROM,UNKNOWN,UNSPECIFIED,UP_TO",<td>Price qualifier for all offers of this price extension.</td>,True,extension_feed_item.price_feed_item.price_qualifier,False,True,None,True,google.ads.googleads.v15.enums.PriceExtensionPriceQualifierEnum.PriceExtensionPriceQualifier
ATTRIBUTE,STRING,<td>Output only. The Google tag.</td>,False,customer.remarketing_setting.google_global_site_tag,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The suffix to use when constructing a final URL.</td>,True,ad_group_ad.ad.final_url_suffix,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,campaign.target_cpa.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Tracking URL template for all offers of this price extension.</td>,True,extension_feed_item.price_feed_item.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customer. Customer resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}</code></td>",True,customer.resource_name,False,True,None,False,N/A
ATTRIBUTE,STRING,<td>The list of possible final URLs after all cross-domain redirects for the ad.</td>,True,ad_group_ad.ad.final_urls,True,True,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. Average CPA target. This target should be greater than or equal to minimum billable unit based on the currency for the account.</td>,True,campaign.target_cpa.target_cpa_micros,False,True,None,True,N/A
ATTRIBUTE,"BRANDS,EVENTS,LOCATIONS,NEIGHBORHOODS,PRODUCT_CATEGORIES,PRODUCT_TIERS,SERVICES,SERVICE_CATEGORIES,SERVICE_TIERS,UNKNOWN,UNSPECIFIED",<td>Price extension type of this extension.</td>,True,extension_feed_item.price_feed_item.type,False,True,None,True,google.ads.googleads.v15.enums.PriceExtensionTypeEnum.PriceExtensionType
ATTRIBUTE,"CANCELED,CLOSED,ENABLED,SUSPENDED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the customer.</td>,True,customer.status,False,True,None,True,google.ads.googleads.v15.enums.CustomerStatusEnum.CustomerStatus
ATTRIBUTE,MESSAGE,<td>Details pertaining to a hotel ad.</td>,False,ad_group_ad.ad.hotel_ad,False,True,None,False,google.ads.googleads.v15.common.HotelAdInfo
ATTRIBUTE,INT64,<td>Target Frequency count representing how many times you want to reach a single user.</td>,True,campaign.target_cpm.target_frequency_goal.target_count,False,True,None,True,N/A
ATTRIBUTE,"UNKNOWN,UNSPECIFIED,UP_TO",<td>Enum that modifies the qualification of the discount.</td>,True,extension_feed_item.promotion_feed_item.discount_modifier,False,True,None,True,google.ads.googleads.v15.enums.PromotionExtensionDiscountModifierEnum.PromotionExtensionDiscountModifier
ATTRIBUTE,BOOLEAN,<td>Output only. Whether the customer is a test account.</td>,True,customer.test_account,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the ad.</td>,True,ad_group_ad.ad.id,False,True,None,True,N/A
ATTRIBUTE,"UNKNOWN,UNSPECIFIED,WEEKLY",<td>Time window expressing the period over which you want to reach the specified target_count.</td>,True,campaign.target_cpm.target_frequency_goal.time_unit,False,True,None,True,google.ads.googleads.v15.enums.TargetFrequencyTimeUnitEnum.TargetFrequencyTimeUnit
ATTRIBUTE,STRING,<td>A list of possible final mobile URLs after all cross domain redirects.</td>,True,extension_feed_item.promotion_feed_item.final_mobile_urls,True,True,None,False,N/A
ATTRIBUTE,STRING,<td>Immutable. The local timezone ID of the customer.</td>,True,customer.time_zone,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.image_ad.image_asset.asset,False,False,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. The highest CPC bid the automated bidding system is permitted to specify. This is a required field entered by the advertiser that sets the ceiling and specified in local micros.</td>,True,campaign.target_impression_share.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>URL template for appending params to landing page URLs served with parallel tracking.</td>,True,extension_feed_item.promotion_feed_item.final_url_suffix,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The URL template for constructing a tracking URL out of parameters. Only mutable in an <code translate=""no"" dir=""ltr"">update</code> operation.</td>",True,customer.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>URL of the full size image.</td>,True,ad_group_ad.ad.image_ad.image_url,False,True,None,True,N/A
ATTRIBUTE,"ABSOLUTE_TOP_OF_PAGE,ANYWHERE_ON_PAGE,TOP_OF_PAGE,UNKNOWN,UNSPECIFIED",<td>Output only. The targeted location on the search results page.</td>,True,campaign.target_impression_share.location,False,True,None,True,google.ads.googleads.v15.enums.TargetImpressionShareLocationEnum.TargetImpressionShareLocation
ATTRIBUTE,STRING,<td>A list of possible final URLs after all cross domain redirects. This field is required.</td>,True,extension_feed_item.promotion_feed_item.final_urls,True,True,None,False,N/A
ATTRIBUTE,"AUDIO_MP3,AUDIO_WAV,FLASH,HTML5_AD_ZIP,IMAGE_GIF,IMAGE_JPEG,IMAGE_PNG,MSEXCEL,MSWORD,PDF,RTF,TEXT_HTML,UNKNOWN,UNSPECIFIED",<td>The mime type of the image.</td>,True,ad_group_ad.ad.image_ad.mime_type,False,True,None,True,google.ads.googleads.v15.enums.MimeTypeEnum.MimeType
ATTRIBUTE,INT64,"<td>The chosen fraction of ads to be shown in the targeted location in micros. For example, 1% equals 10,000.</td>",True,campaign.target_impression_share.location_fraction_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The language of the promotion. Represented as BCP 47 language tag.</td>,True,extension_feed_item.promotion_feed_item.language_code,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The name of the image. If the image was created from a MediaFile, this is the MediaFile's name. If the image was created from bytes, this is empty.</td>",True,ad_group_ad.ad.image_ad.name,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,campaign.target_roas.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Amount in micros. One million is equivalent to one unit.</td>,True,extension_feed_item.promotion_feed_item.money_amount_off.amount_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Height in pixels of the full size image.</td>,True,ad_group_ad.ad.image_ad.pixel_height,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,campaign.target_roas.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Three-character ISO 4217 currency code.</td>,True,extension_feed_item.promotion_feed_item.money_amount_off.currency_code,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Width in pixels of the full size image.</td>,True,ad_group_ad.ad.image_ad.pixel_width,False,True,None,True,N/A
ATTRIBUTE,DOUBLE,<td>Output only. The chosen revenue (based on conversion data) per unit of spend.</td>,True,campaign.target_roas.target_roas,False,True,None,True,N/A
ATTRIBUTE,"BACK_TO_SCHOOL,BLACK_FRIDAY,BOXING_DAY,CARNIVAL,CHINESE_NEW_YEAR,CHRISTMAS,CYBER_MONDAY,DIWALI,EASTER,EID_AL_ADHA,EID_AL_FITR,END_OF_SEASON,EPIPHANY,FALL_SALE,FATHERS_DAY,HALLOWEEN,HANUKKAH,HOLI,INDEPENDENCE_DAY,LABOR_DAY,MOTHERS_DAY,NATIONAL_DAY,NAVRATRI,NEW_YEARS,PARENTS_DAY,PASSOVER,RAMADAN,ROSH_HASHANAH,SINGLES_DAY,SONGKRAN,SPRING_SALE,ST_NICHOLAS_DAY,SUMMER_SALE,UNKNOWN,UNSPECIFIED,VALENTINES_DAY,WINTER_SALE,WOMENS_DAY,YEAR_END_GIFT","<td>The occasion the promotion was intended for. If an occasion is set, the redemption window will need to fall within the date range associated with the occasion.</td>",True,extension_feed_item.promotion_feed_item.occasion,False,True,None,True,google.ads.googleads.v15.enums.PromotionExtensionOccasionEnum.PromotionExtensionOccasion
ATTRIBUTE,STRING,<td>URL of the preview size image.</td>,True,ad_group_ad.ad.image_ad.preview_image_url,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy.</td>,True,campaign.target_spend.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Amount in micros. One million is equivalent to one unit.</td>,True,extension_feed_item.promotion_feed_item.orders_over_amount.amount_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Height in pixels of the preview size image.</td>,True,ad_group_ad.ad.image_ad.preview_pixel_height,False,True,None,True,N/A
ATTRIBUTE,INT64,"<td>Output only. The spend target under which to maximize clicks. A TargetSpend bidder will attempt to spend the smaller of this value or the natural throttling spend amount. If not specified, the budget is used as the spend target. This field is deprecated and should no longer be used. See <a href=""https://ads-developers.googleblog.com/2020/05/reminder-about-sunset-creation-of.html"">https://ads-developers.googleblog.com/2020/05/reminder-about-sunset-creation-of.html</a> for details.</td>",True,campaign.target_spend.target_spend_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Three-character ISO 4217 currency code.</td>,True,extension_feed_item.promotion_feed_item.orders_over_amount.currency_code,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Width in pixels of the preview size image.</td>,True,ad_group_ad.ad.image_ad.preview_pixel_width,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>The per-targeting-dimension setting to restrict the reach of your campaign or ad group.</td>,False,campaign.targeting_setting.target_restrictions,True,True,None,False,google.ads.googleads.v15.common.TargetRestriction
ATTRIBUTE,INT64,<td>Percentage off discount in the promotion in micros. One million is equivalent to one percent. Either this or money_off_amount is required.</td>,True,extension_feed_item.promotion_feed_item.percent_off,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>Immutable. Details pertaining to a legacy app install ad.</td>,False,ad_group_ad.ad.legacy_app_install_ad,False,True,None,False,google.ads.googleads.v15.common.LegacyAppInstallAdInfo
ATTRIBUTE,STRING,<td>Output only. The url used for dynamic tracking.</td>,True,campaign.tracking_setting.tracking_url,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>A code the user should use in order to be eligible for the promotion.</td>,True,extension_feed_item.promotion_feed_item.promotion_code,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The accent color of the ad in hexadecimal, for example, #ffffff for white. If one of <code translate=""no"" dir=""ltr"">main_color</code> and <code translate=""no"" dir=""ltr"">accent_color</code> is set, the other is required as well.</td>",True,ad_group_ad.ad.legacy_responsive_display_ad.accent_color,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The URL template for constructing a tracking URL.</td>,True,campaign.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,DATE,<td>Last date when the promotion is eligible to be redeemed.</td>,True,extension_feed_item.promotion_feed_item.promotion_end_date,False,True,None,True,N/A
ATTRIBUTE,DATE,<td>Start date of when the promotion is eligible to be redeemed.</td>,True,extension_feed_item.promotion_feed_item.promotion_start_date,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Advertiser's consent to allow flexible color. When true, the ad may be served with different color if necessary. When false, the ad will be served with the specified colors or a neutral color. The default value is <code translate=""no"" dir=""ltr"">true</code>. Must be true if <code translate=""no"" dir=""ltr"">main_color</code> and <code translate=""no"" dir=""ltr"">accent_color</code> are not set.</td>",True,ad_group_ad.ad.legacy_responsive_display_ad.allow_flexible_color,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Immutable. The Travel account ID associated with the Travel campaign.</td>,True,campaign.travel_campaign_settings.travel_account_id,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>A freeform description of what the promotion is targeting. This field is required.</td>,True,extension_feed_item.promotion_feed_item.promotion_target,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>URL template for constructing a tracking URL.</td>,True,extension_feed_item.promotion_feed_item.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The business name in the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.business_name,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,"<td>The list of mappings used to substitute custom parameter tags in a <code translate=""no"" dir=""ltr"">tracking_url_template</code>, <code translate=""no"" dir=""ltr"">final_urls</code>, or <code translate=""no"" dir=""ltr"">mobile_final_urls</code>.</td>",False,campaign.url_custom_parameters,True,True,None,False,google.ads.googleads.v15.common.CustomParameter
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the extension feed item. Extension feed item resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/extensionFeedItems/{feed_item_id}</code></td>",True,extension_feed_item.resource_name,False,True,None,False,N/A
ATTRIBUTE,STRING,<td>A list of possible final mobile URLs after all cross domain redirects.</td>,True,extension_feed_item.sitelink_feed_item.final_mobile_urls,True,True,None,False,N/A
ATTRIBUTE,STRING,<td>The call-to-action text for the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.call_to_action_text,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Represents opting out of URL expansion to more targeted URLs. If opted out (true), only the final URLs in the asset group or URLs specified in the advertiser's Google Merchant Center or business data feeds are targeted. If opted in (false), the entire domain will be targeted. This field can only be set for Performance Max campaigns, where the default value is false.</td>",True,campaign.url_expansion_opt_out,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Final URL suffix to be appended to landing page URLs served with parallel tracking.</td>,True,extension_feed_item.sitelink_feed_item.final_url_suffix,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>A list of possible final URLs after all cross domain redirects.</td>,True,extension_feed_item.sitelink_feed_item.final_urls,True,True,None,False,N/A
ATTRIBUTE,STRING,<td>The description of the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.description,False,True,None,True,N/A
ATTRIBUTE,"MANUFACTURER_WEBSITE_URL,UNKNOWN,UNSPECIFIED,WEBSITE_DESCRIPTION",<td>The display mode for vanity pharma URLs.</td>,True,campaign.vanity_pharma.vanity_pharma_display_url_mode,False,True,None,True,google.ads.googleads.v15.enums.VanityPharmaDisplayUrlModeEnum.VanityPharmaDisplayUrlMode
ATTRIBUTE,STRING,"<td>First line of the description for the sitelink. If this value is set, line2 must also be set. The length of this string should be between 0 and 35, inclusive.</td>",True,extension_feed_item.sitelink_feed_item.line1,False,True,None,True,N/A
ATTRIBUTE,"ALL_FORMATS,NATIVE,NON_NATIVE,UNKNOWN,UNSPECIFIED",<td>Specifies which format the ad will be served in. Default is ALL_FORMATS.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.format_setting,False,True,None,True,google.ads.googleads.v15.enums.DisplayAdFormatSettingEnum.DisplayAdFormatSetting
ATTRIBUTE,"MEDICAL_DEVICE_WEBSITE_EN,MEDICAL_DEVICE_WEBSITE_ES,PRESCRIPTION_CONTRACEPTION_WEBSITE_EN,PRESCRIPTION_CONTRACEPTION_WEBSITE_ES,PRESCRIPTION_DEVICE_WEBSITE_EN,PRESCRIPTION_DEVICE_WEBSITE_ES,PRESCRIPTION_TREATMENT_WEBSITE_EN,PRESCRIPTION_TREATMENT_WEBSITE_ES,PRESCRIPTION_VACCINE_WEBSITE_EN,PRESCRIPTION_VACCINE_WEBSITE_ES,PREVENTATIVE_TREATMENT_WEBSITE_EN,PREVENTATIVE_TREATMENT_WEBSITE_ES,UNKNOWN,UNSPECIFIED",<td>The text that will be displayed in display URL of the text ad when website description is the selected display mode for vanity pharma URLs.</td>,True,campaign.vanity_pharma.vanity_pharma_text,False,True,None,True,google.ads.googleads.v15.enums.VanityPharmaTextEnum.VanityPharmaText
ATTRIBUTE,STRING,"<td>Second line of the description for the sitelink. If this value is set, line1 must also be set. The length of this string should be between 0 and 35, inclusive.</td>",True,extension_feed_item.sitelink_feed_item.line2,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The MediaFile resource name of the logo image used in the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.logo_image,False,True,None,True,N/A
ATTRIBUTE,"EXPANDED_INVENTORY,LIMITED_INVENTORY,STANDARD_INVENTORY,UNKNOWN,UNSPECIFIED",<td>Output only. 3-Tier Brand Safety setting for the campaign.</td>,True,campaign.video_brand_safety_suitability,False,True,None,True,google.ads.googleads.v15.enums.BrandSafetySuitabilityEnum.BrandSafetySuitability
ATTRIBUTE,STRING,"<td>URL display text for the sitelink. The length of this string should be between 1 and 25, inclusive.</td>",True,extension_feed_item.sitelink_feed_item.link_text,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The long version of the ad's headline.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.long_headline,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>URL template for constructing a tracking URL.</td>,True,extension_feed_item.sitelink_feed_item.tracking_url_template,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>The main color of the ad in hexadecimal, for example, #ffffff for white. If one of <code translate=""no"" dir=""ltr"">main_color</code> and <code translate=""no"" dir=""ltr"">accent_color</code> is set, the other is required as well.</td>",True,ad_group_ad.ad.legacy_responsive_display_ad.main_color,False,True,None,True,N/A
ATTRIBUTE,DATE,"<td>Start time in which this feed item is effective and can begin serving. The time is in the customer's time zone. The format is ""YYYY-MM-DD HH:MM:SS"". Examples: ""2018-03-05 09:15:00"" or ""2018-02-01 14:34:30""</td>",True,extension_feed_item.start_date_time,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The MediaFile resource name of the marketing image used in the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.marketing_image,False,True,None,True,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the feed item. This field is read-only.</td>,True,extension_feed_item.status,False,True,None,True,google.ads.googleads.v15.enums.FeedItemStatusEnum.FeedItemStatus
ATTRIBUTE,STRING,"<td>Prefix before price. For example, 'as low as'.</td>",True,ad_group_ad.ad.legacy_responsive_display_ad.price_prefix,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The header of the snippet. This string must not be empty.</td>,True,extension_feed_item.structured_snippet_feed_item.header,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The values in the snippet. The maximum size of this collection is 10.</td>,True,extension_feed_item.structured_snippet_feed_item.values,True,True,None,False,N/A
ATTRIBUTE,STRING,<td>Promotion text used for dynamic formats of responsive ads. For example 'Free two-day shipping'.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.promo_text,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The targeted ad group.</td>,True,extension_feed_item.targeted_ad_group,False,True,None,False,N/A
ATTRIBUTE,STRING,<td>The short version of the ad's headline.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.short_headline,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The targeted campaign.</td>,True,extension_feed_item.targeted_campaign,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The MediaFile resource name of the square logo image used in the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.square_logo_image,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The targeted geo target constant.</td>,True,extension_feed_item.targeted_geo_target_constant,False,True,None,False,N/A
ATTRIBUTE,"BROAD,EXACT,PHRASE,UNKNOWN,UNSPECIFIED",<td>The match type of the keyword.</td>,True,extension_feed_item.targeted_keyword.match_type,False,True,None,True,google.ads.googleads.v15.enums.KeywordMatchTypeEnum.KeywordMatchType
ATTRIBUTE,RESOURCE_NAME,<td>The MediaFile resource name of the square marketing image used in the ad.</td>,True,ad_group_ad.ad.legacy_responsive_display_ad.square_marketing_image,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The text of the keyword (at most 80 characters and 10 words).</td>,True,extension_feed_item.targeted_keyword.text,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for call-to-actions. When the ad serves the call-to-actions will be selected from this list. At least 1 and at most 5 call-to-actions must be specified.</td>,False,ad_group_ad.ad.local_ad.call_to_actions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,STRING,<td>The business name to prepend to the message text. This field is required.</td>,True,extension_feed_item.text_message_feed_item.business_name,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for descriptions. When the ad serves the descriptions will be selected from this list. At least 1 and at most 5 descriptions must be specified.</td>,False,ad_group_ad.ad.local_ad.descriptions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,STRING,<td>Uppercase two-letter country code of the advertiser's phone number. This field is required.</td>,True,extension_feed_item.text_message_feed_item.country_code,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for headlines. When the ad serves the headlines will be selected from this list. At least 1 and at most 5 headlines must be specified.</td>,False,ad_group_ad.ad.local_ad.headlines,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,STRING,<td>The message extension_text populated in the messaging app.</td>,True,extension_feed_item.text_message_feed_item.extension_text,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of logo image assets that may be displayed with the ad. The images must be 128x128 pixels and not larger than 120KB. At least 1 and at most 5 image assets must be specified.</td>,False,ad_group_ad.ad.local_ad.logo_images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,STRING,<td>The advertiser's phone number the message will be sent to. Required.</td>,True,extension_feed_item.text_message_feed_item.phone_number,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The text to show in the ad. This field is required.</td>,True,extension_feed_item.text_message_feed_item.text,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.local_ad.logo_images.asset,False,False,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of marketing image assets that may be displayed with the ad. The images must be 314x600 pixels or 320x320 pixels. At least 1 and at most 20 image assets must be specified.</td>,False,ad_group_ad.ad.local_ad.marketing_images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.local_ad.marketing_images.asset,False,False,None,False,N/A
ATTRIBUTE,STRING,<td>First part of optional text that can be appended to the URL in the ad.</td>,True,ad_group_ad.ad.local_ad.path1,False,True,None,True,N/A
ATTRIBUTE,STRING,"<td>Second part of optional text that can be appended to the URL in the ad. This field can only be set when <code translate=""no"" dir=""ltr"">path1</code> is also set.</td>",True,ad_group_ad.ad.local_ad.path2,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of YouTube video assets that may be displayed with the ad. At least 1 and at most 20 video assets must be specified.</td>,False,ad_group_ad.ad.local_ad.videos,True,True,None,False,google.ads.googleads.v15.common.AdVideoAsset
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this video.</td>,True,ad_group_ad.ad.local_ad.videos.asset,False,False,None,False,N/A
ATTRIBUTE,STRING,"<td>Immutable. The name of the ad. This is only used to be able to identify the ad. It does not need to be unique and does not affect the served ad. The name field is currently only supported for DisplayUploadAd, ImageAd, ShoppingComparisonListingAd and VideoAd.</td>",True,ad_group_ad.ad.name,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the ad. Ad resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/ads/{ad_id}</code></td>",True,ad_group_ad.ad.resource_name,False,True,None,False,N/A
ATTRIBUTE,STRING,"<td>The accent color of the ad in hexadecimal, for example, #ffffff for white. If one of <code translate=""no"" dir=""ltr"">main_color</code> and <code translate=""no"" dir=""ltr"">accent_color</code> is set, the other is required as well.</td>",True,ad_group_ad.ad.responsive_display_ad.accent_color,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,"<td>Advertiser's consent to allow flexible color. When true, the ad may be served with different color if necessary. When false, the ad will be served with the specified colors or a neutral color. The default value is <code translate=""no"" dir=""ltr"">true</code>. Must be true if <code translate=""no"" dir=""ltr"">main_color</code> and <code translate=""no"" dir=""ltr"">accent_color</code> are not set.</td>",True,ad_group_ad.ad.responsive_display_ad.allow_flexible_color,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The advertiser/brand name. Maximum display width is 25.</td>,True,ad_group_ad.ad.responsive_display_ad.business_name,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>The call-to-action text for the ad. Maximum display width is 30.</td>,True,ad_group_ad.ad.responsive_display_ad.call_to_action_text,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether the advertiser has opted into the asset enhancements feature.</td>,True,ad_group_ad.ad.responsive_display_ad.control_spec.enable_asset_enhancements,False,True,None,True,N/A
ATTRIBUTE,BOOLEAN,<td>Whether the advertiser has opted into auto-gen video feature.</td>,True,ad_group_ad.ad.responsive_display_ad.control_spec.enable_autogen_video,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>Descriptive texts for the ad. The maximum length is 90 characters. At least 1 and max 5 headlines can be specified.</td>,False,ad_group_ad.ad.responsive_display_ad.descriptions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
